D_obs,delta_obs,X1,X2,X3
26,1,3.30865562690877,1.6877139931865,5.58406440016917
68,1,0.421378815958212,-0.848521289554958,-0.357548896308004
33,1,1.8359174218136,0.795771597666731,1.46097093994079
33,1,1.96263251892027,0.939602950544235,1.84409530561155
14,1,4.00333634832031,0.903741598694317,3.61798159154207
24,1,1.22515638746831,-0.616115274358589,-0.754837563797217
21,1,2.61028366500754,0.418418269754537,1.09219037468099
29,1,3.12005376464086,1.73559569021802,5.41515186715918
32,1,0.444081487126532,-0.684385225621061,-0.303922808761228
44,1,-1.22644623093714,-1.54392869825272,1.89354553280773
55,1,0.507228663854015,0.11031076944447,0.0559527841940267
20,1,2.97153824581655,0.72685656216951,2.15988207370944
21,1,3.39411076687969,1.27127612933109,4.3148519982398
41,1,1.42725368903923,0.931234635863334,1.32910806939704
16,1,2.6671232954364,-0.175199736607253,-0.467279298859525
27,1,3.02635320488425,1.46191014102339,4.42425644053891
17,1,2.0775935703146,-0.535498926606457,-1.11254912682794
45,1,0.121682493588449,-0.156501302330038,-0.0190434687173587
21,1,3.09426432536409,0.966887737828338,2.99180623379422
23,1,3.3485719432965,1.42154273528462,4.76013811957105
14,1,4.40101894072953,1.3415479311784,5.90417785501267
18,1,3.12320087732396,0.556064711459147,1.73670179467811
29,1,0.0515179155782262,-1.27562876947212,-0.0657177352548214
52,1,2.0751918750004,1.87419712433049,3.88931864455974
19,1,3.36116177841772,0.964570502802246,3.24207750660807
16,1,4.76214323034097,1.92566114477878,9.17027418453892
20,1,3.60778217552534,1.35723355565951,4.89660303013327
47,1,-0.84225077294632,-0.968916406079349,0.816070591940703
17,1,3.8974906016627,1.16956149272086,4.55835492594616
18,1,4.97864042996216,2.450071241196,12.198023737706
49,1,-0.491029488820021,-0.55329584767387,0.27168457724954
19,1,3.5690854458252,1.15925889746373,4.13749405888116
46,1,0.0977855725737783,-0.0842809034318708,-0.00824145639912081
36,1,0.379408626934418,-0.446206775324486,-0.169294699954697
28,1,3.2525566485169,1.85293605535654,6.02677948612661
17,1,3.05465901842871,0.445495456611134,1.36083671420622
30,1,-0.156321303594922,-1.38892355130425,0.217118340133569
22,1,1.57635950231696,-0.405626878679958,-0.639413784602323
39,1,-0.773820311734088,-1.35990460716714,1.0523218070467
18,1,3.40953958740264,0.840338400304473,2.8651670426527
20,1,1.58353595723925,-0.681513092641686,-1.07920048752743
11,1,5.99666718274995,2.2009855857533,13.1985780317925
34,1,1.043345141494,0.0942258062589977,0.0983100371636804
45,1,-0.173961220826355,-0.417921778021169,0.0727021827144834
29,1,2.70566592791863,1.38073653894138,3.735811808846
45,1,-1.36576695386164,-1.61940966928075,2.21173621106766
49,1,1.60428628347327,1.5431955279146,2.47572741815068
40,1,2.66971421590205,2.11113659342679,5.63613137518253
24,1,2.60189895643511,0.838322072214922,2.18122932485252
9,1,5.24269937822577,0.959181016096745,5.02869771669637
39,1,2.45123959433589,1.86545819651606,4.5726849928786
10,1,6.66122691066547,2.6540067664935,17.6789412940548
91,1,2.62159883085688,0.145551793716381,0.381578412235986
29,1,0.930531796182568,-0.43962232228756,-0.409082549200195
44,1,-0.467064381114958,-0.754173540489286,0.352247597941905
26,1,0.927984871997388,-0.69445521331417,-0.644443932235269
8,1,5.67239677185421,1.16667630519203,6.61785090737005
39,1,1.61922055980794,1.00924673123101,1.63419305712821
78,1,1.76402731438485,-0.0802791018784595,-0.141614528487887
46,1,0.672508658477517,0.449390224995257,0.30221881734447
60,1,0.143639907640629,-0.623751638906176,-0.0895956278031737
80,0,2.50559847647167,0.388907961641745,0.97444719617726
100,0,4.06417044770078,0.894833165655491,3.63675450747958
9,1,4.93545740744857,0.740938202058252,3.65686893781003
24,1,2.94671721500362,1.14719564976558,3.38046117014148
46,1,0.89445430997535,0.713752543839347,0.638419039092974
81,1,1.24901766473875,-0.744096399817694,-0.929389547640811
46,1,-0.345321732854915,-0.540989116989361,0.186815299334416
63,1,0.101289118463488,-0.838214790435018,-0.08490203720622
49,1,0.20663893049014,0.182739951306658,0.037761188095828
13,1,4.22278699800154,0.819656563636463,3.46123507975068
5,1,7.22892523776817,1.76826540102228,12.7826583845222
31,1,0.939152052159352,-0.220878543610253,-0.207438537509538
34,1,1.70660176437215,0.764040968513878,1.30391366491839
39,1,0.385868466558049,-0.218181692040745,-0.084189434938803
90,1,1.41885800548117,-1.02361793765311,-1.45236850539325
179,1,3.04108476242547,-2.23429586295158,-6.79468310357232
51,1,0.220381245383865,0.109902632575516,0.0242204790379575
117,1,3.04415151933248,-0.470694614019084,-1.43286572440781
83,1,3.96016233888195,1.85109325836434,7.33062980753272
87,1,0.859018774527223,-1.43953846938474,-1.23659057185567
66,1,0.836384864516158,-0.328469111915152,-0.274726593666897
13,1,3.11831649450239,-0.207020268507453,-0.645554717983103
11,1,3.87256219542843,0.110551019899614,0.428115700329303
25,1,1.05232250029164,-0.622842020636626,-0.655430672443032
50,1,-0.376520069778794,-0.380066923749716,0.143102824650855
80,0,2.1213868358737,-0.11141171831223,-0.236347352589632
75,1,1.01652478817465,-0.661802047909808,-0.672738186565066
51,1,-0.212187170025485,-0.276523007060666,0.05867463431514
89,1,2.33263150162246,-0.0670782101536363,-0.156468746076823
87,1,2.0918845859088,-0.20357184331754,-0.425848801161002
100,1,2.98158249448027,0.103620936454336,0.308954370193901
90,1,0.902144537209986,-1.51100239004147,-1.36314255188715
80,1,0.8825989795957,-1.04284533726876,-0.920414230549542
60,0,1.73862282811174,-0.145812765380866,-0.253513402521274
37,1,0.706727280740144,-0.00235159520662634,-0.00166193648578059
50,1,0.441798724523462,0.407464640790315,0.180017358589572
74,1,0.988176823972268,-0.618216061195615,-0.610906783880928
42,1,0.512427066443459,0.0670716777022978,0.0343693430464296
69,1,1.78179405611361,0.469201843729768,0.836021056275246
46,1,0.943250630414181,0.749156135241963,0.706641996845633
62,1,0.707073178388772,-0.18790037409697,-0.132859314733184
21,1,3.35622462284076,1.21739225829927,4.08584187295974
59,1,1.66507712831828,0.976386583269201,1.62575896819838
79,1,0.80450831224531,-1.08453957697998,-0.872521104639404
89,1,0.819110453827761,-1.5659081566098,-1.28265174081325
70,1,-0.518106973141411,-1.93752124954953,1.00384327000127
53,1,0.506596556502939,0.284552859353617,0.144153498691608
91,1,3.07350786348902,0.594393631120876,1.8268734992578
78,1,2.45041011376922,0.632707254002964,1.55039225426402
101,1,0.602077478127398,-2.29583917764928,-1.38227306226516
45,1,-0.141661831503825,-0.390073456868498,0.0552585203210199
51,1,-0.398529843955888,-0.456936303073386,0.182102753561617
84,1,2.56804749479046,0.415588857193572,1.06725192357878
36,1,1.85734711677655,1.02656725937343,1.90669173937445
90,1,1.80799484204257,-0.627205207849852,-1.13398378069477
69,1,1.53209127635656,0.178681013050905,0.273755621345843
77,1,0.913595909663029,-0.873702962185323,-0.798211452512984
147,1,3.09483274532323,-1.36301296770209,-4.21829716474461
43,1,0.489411246474522,0.143558728476585,0.0702592562460229
47,1,1.68180225802321,1.51445656050178,2.54701646312995
111,1,3.79124188420769,0.508167298609111,1.92658514667154
52,1,-0.662741936056268,-0.823672546665671,0.545882338253603
120,1,3.29121379353826,-0.340676542004984,-1.12123933418172
90,0,3.04316285909992,0.236921268944587,0.720990006182991
82,1,2.22483423196076,0.201230490264583,0.44770448325489
237,1,5.05471370009922,-1.36085358684529,-6.87872526925607
48,1,0.36136196005004,0.268501225561943,0.0970261291449016
74,1,1.5072800156384,-0.13129547748233,-0.197899049352817
202,1,7.88792022221775,2.1312423915329,16.8110699586201
125,1,1.57464881549837,-2.22452481570422,-3.50284536609538
29,1,0.537357597754885,-0.784531151075649,-0.421573774705885
113,1,3.75029336254972,0.391808850432639,1.46939813116576
130,0,2.84043568738042,-1.54570257476358,-4.39046875543426
21,1,1.93605356201916,-0.253660950106834,-0.4911011859995
24,1,2.7093609650228,0.945509955187823,2.56172776462635
67,1,0.439145770358984,-0.788731712399157,-0.346368195448089
229,1,4.45454275455838,-1.82761466285482,-8.14118765454459
102,1,1.12996755716212,-1.80881788467276,-2.04390552649483
179,1,5.65926690269484,0.400276279728225,2.26527030179976
90,0,3.02112790111735,0.254258530320118,0.768147540047202
50,1,-0.648179502903131,-0.655736650961811,0.42503505645579
60,1,1.03773677161079,0.255693409640559,0.265342453442548
36,1,0.783625627954209,-0.0376122023826235,-0.0294738857108241
230,1,4.28530515221405,-2.00787290567335,-8.60434810767302
144,1,4.83971757561124,0.458896947575629,2.22093162257612
153,1,2.77188474667864,-1.83910247342412,-5.09778009366326
141,1,3.4890189244784,-0.798862362698658,-2.78724590150914
20,1,1.16830821320479,-1.08209812564917,-1.26422412768944
44,1,-0.845241217291868,-1.17204272614325,0.990658820563404
120,0,2.72801406224465,-1.16222403155433,-3.17056350155887
86,1,3.00560490472808,0.769220411633496,2.31197264202259
76,1,1.32727841388488,-0.43085536009855,-0.571865018965404
130,0,3.3696947538969,-1.09021024974787,-3.67367575922001
91,1,1.07023584572682,-1.38857816394031,-1.48610612564246
109,1,4.98646323450918,1.75546264489129,8.75354993830465
76,1,1.50384993985922,-0.233796053627384,-0.351594181186865
130,0,5.07280022721888,0.891600690904889,4.52291218741084
204,1,5.80790296444361,0.00809010538218802,0.046986547031871
55,1,-0.890625830285652,-1.3266798281006,1.18157532342532
41,1,0.653241480946453,0.162221548744052,0.105969844742992
33,1,0.776727831999926,-0.259756008465797,-0.201759721304593
90,0,1.88567116727293,-0.883781326598681,-1.66652096574135
55,1,-0.470282941804258,-0.874119459909515,0.411083471094596
48,1,-1.20819979039037,-1.29710232269643,1.56715875439668
49,1,1.02268825158279,0.995950765329819,1.0185471468577
85,1,-0.151755009212073,-2.33389657816222,0.354180496719033
72,1,2.723219951961,1.2298614657067,3.34918328156049
105,1,0.767916689810862,-2.29431360250164,-1.76184170702109
122,1,2.46919494432213,-1.21016079378423,-2.98812291382887
139,1,3.67320853692426,-0.542041702597286,-1.99103220934931
100,1,3.66051848142703,0.793653407285024,2.90518296521436
66,1,1.89523439904401,0.727823370510138,1.37939588821896
90,0,1.82297645357981,-0.885826364159854,-1.61484060382362
80,1,1.41110705464577,-0.520634975027531,-0.734671686156675
91,1,2.15274568390343,-0.330797861828351,-0.712123669295464
62,1,1.26041395989966,0.380162680514992,0.479162349553972
65,1,0.982814794670396,-0.0932211496956866,-0.0916191250971044
25,1,1.51649130011669,-0.153120106939816,-0.232205310047168
60,0,1.97837384710095,1.05258067286088,2.08239807515188
164,1,3.47322434757704,-1.42168912592068,-4.93784528683321
138,1,3.15367629251795,-1.02377751694948,-3.22866288401645
90,0,1.7359895301788,-0.744138546713444,-1.291816726097
129,1,3.69262017269875,-0.222718399537519,-0.822414454963424
60,0,-0.670621747312837,-2.49817732489285,1.67533204271695
120,1,2.97132813767403,-0.635829780053777,-1.88925891624488
120,0,3.63642819279148,-0.149881385250099,-0.545032894898102
79,1,1.07967863545628,-0.830905620458722,-0.897111046489828
26,1,1.094723497778,-0.526577423973524,-0.576456679423225
130,0,5.23406668779728,-0.350438543827028,-1.83421870836524
176,1,5.91474324999234,0.725199635352451,4.28936964809781
76,1,1.37275316383972,-0.34237716212611,-0.469999332535083
60,0,2.48845262179775,1.13643863849003,2.82797370946277
52,1,1.06683681814322,0.88313163174114,0.94215734000835
91,1,-0.0322787215750737,-2.51444509584298,0.0811630731645251
66,1,-0.615939037539352,-1.79035174448509,1.10274753035505
152,1,3.27785364475772,-1.30149115254586,-4.26609751799237
48,1,-1.0759846897317,-1.16585791800769,1.25444527017875
23,1,3.17331978087519,1.26838368428041,4.02498703506638
40,1,0.660289224197934,0.114252583946418,0.0754397500165894
95,1,1.51696682591754,-1.13968421300018,-1.72886314314322
75,1,1.56009615419182,-0.11709977539788,-0.182686909254958
110,1,3.73810941762201,0.468884848224148,1.75274286692695
29,1,0.307257567135658,-1.03697764477764,-0.318619228308442
45,1,1.50936262865646,1.2370063563576,1.86709116569666
69,1,-0.189441912307976,-1.54792564441916,0.293241994189321
130,0,4.18544307460466,-0.843383837409558,-3.52993504151933
90,1,1.38446238857259,-1.05429031521317,-1.45962528804897
37,1,1.01315332060018,0.273357804052605,0.27695336688787
102,1,2.85825897870105,-0.0865559572726096,-0.2473993420345
60,0,1.20822035702361,-0.690382643381166,-0.834134363868895
29,1,2.14564015670751,0.84319088258467,1.80918421744331
30,1,-0.724964860917844,-1.9586669640394,1.4199647231692
60,0,1.52801550367821,0.343661383038084,0.52511992129769
100,0,2.15075424729384,-0.966677075652975,-2.07908482622222
48,1,-1.26715819672997,-1.38113084812061,1.75011127495264
90,0,1.20819198698746,-1.45551339439387,-1.75853962005959
60,0,1.82363068690604,0.377923829740222,0.689193493227323
57,1,1.45677515022688,0.903146464098363,1.31568132591377
54,1,0.963009937096957,0.647569959562119,0.623616306023795
153,1,4.17889760465724,-0.445013745984128,-1.85966687713262
54,1,1.11521124763885,0.782050449314376,0.872151457296406
25,1,3.46457964067987,1.76024804497931,6.09851953918188
43,1,0.759108675979231,0.411398795690043,0.312296395095718
54,1,0.188334343064735,-0.115905566406289,-0.0218289987066745
50,1,-0.49121304929512,-0.511236873951994,0.251126223766064
90,1,1.24097753113535,-1.18812628985951,-1.47443802986686
60,0,1.92006724891664,0.661728570109255,1.27056335513922
82,1,1.12670539716137,-0.929615492051349,-1.04740279217908
39,1,0.244606271768236,-0.345812883491306,-0.0845880001602318
89,1,3.40302628825254,1.0114322785639,3.44193063274011
52,1,-0.180197366105296,-0.367642768655659,0.0662482585794085
62,1,2.03332117929805,1.16976975397578,2.37851761566123
22,1,1.93409039892291,-0.0644673537388022,-0.124685689910184
39,1,-0.679435722758294,-1.28176100563125,0.870874215264465
57,1,1.24778254129167,0.706279769711588,0.881283565913622
26,1,2.08732131937801,0.518334759531738,1.08193119414527
158,1,2.85174243573277,-1.88709659420361,-5.38151343801722
38,1,1.76739009523878,1.11862250918458,1.97704234304397
19,1,3.50206601975547,1.13308288116264,3.96813105568629
40,1,1.33288257767015,0.760558532827952,1.01373521770475
40,1,0.0117682705625793,-0.542398940746349,-0.00638309748755947
131,1,5.18785696612018,1.22139063866511,6.33639993315278
32,1,2.30649513136857,1.17835883739749,2.71787892146245
85,1,1.21608997005879,-0.956698557458033,-1.16343152009442
60,0,1.61592753576539,0.327227094851784,0.528775273019512
35,1,2.35291171036453,1.45933783599617,3.43369308369343
73,1,2.43057890440184,0.878957618187823,2.13637584463061
28,1,3.23638278266799,1.80322814997168,5.83593653779061
18,1,3.52978495512242,1.04639137733191,3.693536540876
50,1,0.106192245021695,0.0985766194375909,0.010468072524727
49,1,-0.292179950146802,-0.334413128267587,0.0977088111456596
63,1,2.38757312883188,1.42676179792414,3.40649812996754
31,1,0.946264853104371,-0.266606405909812,-0.252280271524932
111,1,3.94710279156363,0.652715558871107,2.57633540451716
47,1,0.304106236806193,0.152193210751655,0.0462829045891378
181,1,5.00994151892492,-0.310806901362961,-1.5571243995067
90,0,2.54271520171238,-0.259616003373495,-0.660129558385597
54,1,0.857371587065156,0.560680526993166,0.480711553264659
33,1,1.62043043053471,0.581367074119415,0.942064898214029
60,1,1.49440712660662,0.715334582603056,1.06900109815018
139,1,5.08795183814637,0.853125869518366,4.34066333598619
134,1,2.89706099773441,-1.18619537875579,-3.43648036748619
33,1,0.60481639132515,-0.430681599609925,-0.260483290886218
17,1,2.39328558286064,-0.306446271856022,-0.73341344435441
16,1,3.59473242791798,0.772133275298045,2.7756125233884
34,1,1.68005623775034,0.755935826476492,1.27001470061079
98,1,2.25792573405708,-0.503438877295931,-1.13672759657129
28,1,2.12700338316167,0.721474422317727,1.53457853713442
60,0,1.7903392237344,0.54545505871149,0.976549586395529
99,1,1.24907986974874,-1.56914055010954,-1.95998187394828
100,0,3.851494425307,0.74191166750727,2.85746865147447
110,0,1.5727803537071,-1.95416077121108,-3.0734656689459
9,1,4.47638096134479,0.238172817677019,1.06615226655925
147,1,4.91546388704086,0.475399070154479,2.33680696127715
164,1,3.62530707367254,-1.27850366948578,-4.63496839670312
16,1,1.67035296938016,-1.10593473466606,-1.84730136799012
112,1,3.05068262225171,-0.27831449715039,-0.849049199977418
31,1,0.710890475235092,-0.434307835301864,-0.308745303436066
33,1,1.39899121033442,0.391226822303894,0.547322885650212
122,1,3.84949653469998,0.149571627226167,0.575775460696565
73,1,-0.720495702593076,-2.30745289360899,1.66250989378123
31,1,0.519210568390867,-0.680065615860933,-0.35309725495424
237,1,4.37903583051516,-2.04639923180891,-8.96125555962992
130,0,1.9139862539701,-2.42442239715235,-4.64031114196682
119,1,4.38831969068826,0.803885216032245,3.52770532256749
32,1,0.47122935587052,-0.6258198272643,-0.294904674092756
26,1,1.45733556183295,-0.138920354938184,-0.202453573513871
110,0,2.12986539308781,-1.29967983876168,-2.76814311067245
36,1,1.55090066549847,0.761913369091618,1.18165195117637
70,1,2.14675749907685,0.748854397655307,1.60760879388321
29,1,1.40616593085686,0.0870958078053303,0.122471157656313
18,1,3.0725669197337,0.566314859654133,1.74004030392692
86,1,1.4753961480511,-0.786036859982755,-1.15971575544474
29,1,3.32478837440776,1.96260804299016,6.52525640485285
86,1,3.10741027500449,0.882715315246615,2.74295864050115
61,1,1.72180942813887,0.919763974463411,1.58365828289358
225,1,5.72617640068578,-0.477453241534704,-2.73398148410695
60,0,1.77718871702594,0.144096723137778,0.256087070520871
183,1,3.93774554165693,-1.41704816854767,-5.57997510801169
68,1,1.47389887366058,0.222753223181514,0.328315724751497
130,0,4.01583334338793,-0.289661878136854,-1.16323382853035
41,1,1.64534345350275,1.14518081306747,1.88421575385752
27,1,0.97494828615512,-0.504993424760207,-0.492342473989569
55,1,0.35833733049444,-0.00761076874490446,-0.00272722255505958
40,1,-0.0678788320068187,-0.644847562812998,0.04377149938619
130,0,3.96120510994652,-0.770937164599199,-3.05384023585803
66,1,2.34000038736067,1.20473285709533,2.8190753522692
67,1,0.657393145958485,-0.537006839828995,-0.353024615836407
80,0,2.055314124341,-0.00132718498418682,-0.00272778204361246
70,1,0.316550288766033,-1.04983387745502,-0.33232521706475
82,1,2.5338952985073,0.472817357666535,1.19806967964388
22,1,1.78730994555518,-0.238911371105893,-0.427008669683787
64,1,1.20239857999928,0.204732161921125,0.246169660774144
33,1,1.49740986615928,0.504341753331913,0.755206317355274
52,1,-0.624409954472101,-0.795649839565297,0.496811680098701
90,0,1.96654471701132,-0.832901777972852,-1.63793859126184
48,1,0.462581116360864,0.386269162977728,0.178680820626014
45,1,2.07486009232295,1.81046559513274,3.75646281186465
38,1,-0.410575203439087,-1.06767856710512,0.438362344896739
34,1,1.46159106436424,0.494697994403718,0.723046168179387
51,1,1.17303790368727,1.08627729481161,1.27424444072889
66,1,1.81045365932519,0.684802035064077,1.2398023502951
40,1,-0.25104421787007,-0.791638927770113,0.198736375457549
70,1,2.88786954968207,1.48724503506176,4.29496964967069
163,1,4.36967918576306,-0.500066666606484,-2.18513090456427
80,0,1.12216044348613,-0.910258518362029,-1.02145610265216
90,0,1.68738836653746,-1.05128978648833,-1.77393415558006
21,1,3.11581859491768,0.977588748219013,3.0459891998831
65,1,0.918881934654113,-0.171756903775997,-0.157824316031888
24,1,2.74828034802649,0.95811409266895,2.63316613204931
41,1,1.0113100404521,0.519686994868285,0.525564675802675
61,1,2.73839149421045,1.88381391169452,5.15861999245959
170,1,3.145746408939,-1.91203017801824,-6.01476206628389
60,0,0.242629949681364,-1.58458969130823,-0.384468917067723
120,1,3.42393349923137,-0.175506662984409,-0.600923142730629
232,1,4.02666797898317,-2.30106619114228,-9.26562954939338
140,1,2.32474212219879,-1.92299706606396,-4.47047228034358
85,1,1.65850018025156,-0.535445338798999,-0.888036190912996
167,1,3.5670105555791,-1.40927298747803,-5.02689162202663
118,1,3.06029260049715,-0.47248178836706,-1.44593252080938
81,1,0.876786962426911,-1.10379047643303,-0.96778909898747
84,1,1.92827078400994,-0.194047390064513,-0.374175912974782
54,1,0.0380426155724733,-0.309979657338125,-0.0117924369394013
110,0,2.34082554234495,-0.987638113737589,-2.31188852323034
17,1,3.53294823994953,0.831399422150153,2.93729112518044
50,1,-0.573606452136469,-0.590324986269265,0.338614220981423
130,0,5.7408285252751,0.94415622649901,5.42023899740162
